timestamp,date,hour,minute_of_day,is_night,pir_gpio,motion_5min_sum,motion_30min_sum,no_motion_duration_min,first_motion,last_motion,night_motion_count,sleep_start,sleep_end,accel_mag,gyro_mag,activity_index,activity_10min_mean,activity_30min_max,temp_comfort,humi_comfort,env_discomfort,sht30_temp_raw,sht30_humi_raw,bh1750_raw
2026-06-23 12:57:40,2026-06-23,12,777,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.4041784934682,7.560083352112458,0,0,2.1102575287812098,28.5195,32.459,115.0
2026-06-23 12:57:53,2026-06-23,12,777,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,5.385164807134504,1.4142135623730951,3.3996891847537993,2.4303761432388735,7.560083352112458,0,0,2.107685524426682,28.5302,32.5139,115.0
2026-06-23 12:58:08,2026-06-23,12,778,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,6.48074069840786,0.0,3.24037034920393,2.451145225443106,7.560083352112458,0,0,2.105155825913554,28.5302,32.5444,115.0
2026-06-23 12:58:23,2026-06-23,12,778,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.605551275463989,0.0,1.8027756377319946,2.434935985750328,7.560083352112458,0,0,2.1072618381207397,28.5088,32.4712,116.0
2026-06-23 12:58:38,2026-06-23,12,778,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.0,1.0,2.0,2.42432779097593,7.560083352112458,0,0,2.107685524426682,28.5302,32.5139,115.0
2026-06-23 12:58:53,2026-06-23,12,778,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.0,1.0,2.0,2.4142247483336456,7.560083352112458,0,0,2.1001633735497816,28.5088,32.5566,115.0
2026-06-23 12:59:08,2026-06-23,12,779,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,1.4142135623730951,0.0,0.7071067811865476,2.3745243304930157,7.560083352112458,0,0,2.0966098739632035,28.5088,32.5994,115.0
2026-06-23 12:59:24,2026-06-23,12,779,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.123105625617661,1.0,2.5615528128088303,2.378774977818375,7.560083352112458,0,0,2.109415272323378,28.4874,32.398,115.0
2026-06-23 12:59:39,2026-06-23,12,779,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.8284271247461903,1.0,1.9142135623730951,2.36845139080848,7.560083352112458,0,0,2.0926388973521233,28.4874,32.5994,115.0
2026-06-23 12:59:54,2026-06-23,12,779,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.242640687119285,1.0,2.6213203435596424,2.373948541955244,7.560083352112458,0,0,2.0993252879701876,28.4768,32.4956,115.0
2026-06-23 13:00:09,2026-06-23,13,780,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,1.7320508075688772,0.0,0.8660254037844386,2.3937384799092642,7.560083352112458,0,0,2.0942417498252466,28.4768,32.5566,115.0
2026-06-23 13:00:25,2026-06-23,13,780,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.23606797749979,1.0,1.618033988749895,2.4084443622622054,7.560083352112458,0,0,2.089785318734917,28.4554,32.5628,115.0
2026-06-23 13:00:40,2026-06-23,13,780,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.1622776601683795,1.0,2.08113883008419,2.4488570695827248,7.560083352112458,0,0,2.094376720745339,28.4554,32.5078,115.0
2026-06-23 13:00:55,2026-06-23,13,780,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.242640687119285,1.0,2.6213203435596424,2.456224471058391,7.560083352112458,0,0,2.084131766310481,28.4661,32.6543,114.0
2026-06-23 13:01:11,2026-06-23,13,781,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.4641016151377544,0.0,1.7320508075688772,2.302785204116441,7.560083352112458,0,0,2.0896628954716863,28.4768,32.6116,115.0
2026-06-23 13:01:26,2026-06-23,13,781,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,8.06225774829855,0.0,4.031128874149275,2.198992425352818,7.560083352112458,0,0,2.1022943434997656,28.4874,32.4834,114.0
2026-06-23 13:01:41,2026-06-23,13,781,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,6.708203932499369,1.0,3.8541019662496847,2.2621393425605567,7.560083352112458,0,0,2.0896628954716863,28.4768,32.6116,115.0
2026-06-23 13:01:56,2026-06-23,13,781,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,5.830951894845301,1.0,3.4154759474226504,2.3270913768616186,7.560083352112458,0,0,2.094376720745339,28.4554,32.5078,114.0
2026-06-23 13:02:15,2026-06-23,13,782,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.7416573867739413,0.0,1.8708286933869707,2.323292220784765,7.560083352112458,0,0,2.103310972136814,28.4874,32.4712,114.0
2026-06-23 13:02:26,2026-06-23,13,782,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.7416573867739413,1.4142135623730951,2.5779354745735183,2.3237740637778437,7.560083352112458,0,0,2.0987378500449054,28.4874,32.5261,114.0
2026-06-23 13:02:41,2026-06-23,13,782,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,5.0990195135927845,1.4142135623730951,3.2566165379829397,2.35042670589799,7.560083352112458,0,0,2.100769806525958,28.4874,32.5017,113.0
2026-06-23 13:02:56,2026-06-23,13,782,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.242640687119285,0.0,2.1213203435596424,2.343297895902923,7.560083352112458,0,0,2.0948135827668404,28.4661,32.5261,113.0
2026-06-23 13:03:12,2026-06-23,13,783,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.449489742783178,1.0,1.724744871391589,2.341068445436054,7.560083352112458,0,0,2.094376720745339,28.4554,32.5078,115.0
2026-06-23 13:03:26,2026-06-23,13,783,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.3198084787844944,7.560083352112458,0,0,2.089211378330217,28.4661,32.5933,115.0
2026-06-23 13:03:42,2026-06-23,13,783,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.23606797749979,1.0,1.618033988749895,2.3065769118892288,7.560083352112458,0,0,2.0973584166862,28.4661,32.4956,115.0
2026-06-23 13:03:57,2026-06-23,13,783,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,1.4142135623730951,1.0,1.2071067811865475,2.218925185133548,7.560083352112458,0,0,2.1044910964041743,28.4661,32.4102,115.0
